OrderNo,RepackDate,Week,RawProductCode,RawProductDesc,Activity,PONOContainerNo,PalletLabelNo,RPIN,Batch,BinGrossKg,BinNetKg,ShrinkageBinKg,FGProductCode,FGProductDesc,TheoreticalBoxKg,FGWeight,FGCartons,CartonLabel,FGPalletNo,JuiceKgs,SecondaryFruitKgs,TallFruitKgs,FruitDirectlyDiscardedKgs,QualitySamples,NoOfPeople,Duration,Efficiency,DataRPINBatch,Month,Date,Inbound date,ClaimCabinetNumber,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556490001,R1230,426,409.5,349.5,-10.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556490005,R1230,426,411.5,351.5,-8.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556490004,R1230,426,409,349,-11,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556490003,R1230,426,409,349,-11,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556550001,R1230,426,410.5,350.5,-9.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556550002,R1230,426,410.5,350.5,-9.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556510003,R1230,426,412,352,-8,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556510004,R1230,426,409,349,-11,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556550003,R1230,426,410,350,-10,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002550420003,R1230,426,409.5,349.5,-10.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002552940005,R1230,426,417.5,357.5,-2.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556510005,R1230,426,407.5,347.5,-12.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002550420002,R1230,426,411,351,-9,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002550420001,R1230,426,408.5,348.5,-11.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002550430001,R1230,426,410,350,-10,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002550420004,R1230,426,408.5,348.5,-11.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002550430002,R1230,426,410,350,-10,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556460002,R1230,426,410.5,350.5,-9.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556440003,R1230,426,412,352,-8,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556460001,R1230,426,410,350,-10,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556440001,R1230,426,408,348,-12,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556440002,R1230,426,410,350,-10,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556410006,R1230,426,412,352,-8,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556410004,R1230,426,408,348,-12,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556410005,R1230,426,413,353,-7,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556440004,R1230,426,407,347,-13,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002550430003,R1230,426,412,352,-8,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002550430004,R1230,426,413,353,-7,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002550430005,R1230,426,411,351,-9,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556590001,R1230,426,407,347,-13,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002550580006,R1230,426,401,341,-19,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,8/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002550620002,R1230,426,416,356,-4,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,8/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556590003,R1230,426,410.5,350.5,-9.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002556590002,R1230,426,412.5,352.5,-7.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002552580003,R1230,426,412,352,-8,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,8/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002552580002,R1230,426,405,345,-15,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,8/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002550620001,R1230,426,411,351,-9,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,8/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002552580001,R1230,426,407,347,-13,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,8/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002554330005,R1230,426,409.5,349.5,-10.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,8/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002554340001,R1230,426,413.5,353.5,-6.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,8/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002556260003,R1230,426,412,352,-8,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,8/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002554330004,R1230,426,409.5,349.5,-10.5,Rockit Apple 63/3,63/3,2.83,1641.4,580,71894-72473,,1064,1064,,,,,,,20250416R1230426,4,20250416,8/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002551890001,R1230,426,409,349,-11,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002551200001,R1230,426,411,351,-9,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002551890003,R1230,426,411.5,351.5,-8.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002551890002,R1230,426,412,352,-8,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002552940004,R1230,426,409,349,-11,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002551200003,R1230,426,412,352,-8,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002551200002,R1230,426,411,351,-9,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002552940006,R1230,426,409,349,-11,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002552240002,R1230,426,407.5,347.5,-12.5,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002552240001,R1230,426,411,351,-9,Rockit Apple 63/3,63/3,2.83,,,,,0,,,,,,,,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,16/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250142-FBIU5412523,SF002552240003,R1230,426,412,352,-8,Rockit Apple 63/3,63/3,2.83,6984.44,2468,72474-74941,,4711.1,4666,14.4,30.7,,59,737.5,5.06,20250416R1230426,4,20250416,6/04/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002528890004,R1149,427,412,352,-8,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002528890005,R1149,427,415.5,355.5,-4.5,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002527310005,R1149,427,409.5,349.5,-10.5,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002527310004,R1149,427,399.5,339.5,-20.5,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002527700001,R1149,427,412,352,-8,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002528890003,R1149,427,414,354,-6,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002527700009,R1149,427,408,348,-12,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002528870001,R1149,427,415,355,-5,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002527700007,R1149,427,408,348,-12,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002527700008,R1149,427,406,346,-14,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002529590001,R1149,427,406,346,-14,Rockit Apple SFP,SFP,6.08,2693.44,443,74942-75384,,883,883,,,,,,,20250417R1149427,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002529580004,R1230,428,411.5,351.5,-8.5,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1230428,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002529580001,R1230,428,409,349,-11,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1230428,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002529580002,R1230,428,417,357,-3,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1230428,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250052-MNBU4509622,SF002529580003,R1230,428,413,353,-7,Rockit Apple SFP,SFP,6.08,954.56,157,75385-75541,,369.5,369.5,,,,,,,20250417R1230428,4,20250417,21/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250078-CGMU8014132,SF002530910002,R1230,428,402,342,-18,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R1230428,4,20250417,24/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250078-CGMU8014132,SF002530910003,R1230,428,410.5,350.5,-9.5,Rockit Apple SFP,SFP,6.08,456,75,75542-75616,,173,173,,,,,,,20250417R1230428,4,20250417,24/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250078-CGMU8014132,SF002532280008,R2900,429,411,351,-9,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R2900429,4,20250417,24/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250078-CGMU8014132,SF002532280007,R2900,429,406,346,-14,Rockit Apple SFP,SFP,6.08,,,,,0,,,,,,,,20250417R2900429,4,20250417,24/03/2025,normal,
2025WK16VXSHRP,17/04/2025,WEEK16,"
ROC25312280140253",Rockit Apple Mixed 53-58mm Export Bin,??repacking,250078-CGMU8014132,SF002532280003,R2900,429,417,357,-3,Rockit Apple SFP,SFP,6.08,729.6,120,75617-75736,,296.5,283.5,,13,,57,456,1.74,20250417R2900429,4,20250417,24/03/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002557860002,R1149,430,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1149430,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002557860003,R1149,430,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1149430,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002557860001,R1149,430,410,350,-10,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1149430,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002557860006,R1149,430,410,350,-10,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1149430,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002558260005,R1149,430,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1149430,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002557860005,R1149,430,411,351,-9,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1149430,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002557860004,R1149,430,410,350,-10,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1149430,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002558260003,R1149,430,408,348,-12,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1149430,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002558260004,R1149,430,408,348,-12,ROC08016563117,Rockit Apple 63/5 Tall,5.8,1948.8,336,75737-76072,,683,683,,,,,,,20250418R1149430,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002552940001,R1230,431,412,352,-8,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1230431,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002556260004,R1230,431,409,349,-11,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1230431,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002552940002,R1230,431,411,351,-9,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1230431,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002552940003,R1230,431,410,350,-10,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1230431,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002554200006,R1230,431,408,348,-12,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1230431,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002554200004,R1230,431,409,349,-11,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1230431,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002556260005,R1230,431,410,350,-10,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1230431,4,20250418,8/04/2025,normal,
2025WK16VXSHRP,18/04/2025,WEEK16,ROC117818563117,Rockit Apple 63Tmm Export Bin,??repacking,250141-TTNU8379666,SF002554200005,R1230,431,410,350,-10,ROC08016563117,Rockit Apple 63/5 Tall,5.8,,,,,0,,,,,,,,20250418R1230431,4,20250418,8/04/2025,normal,
